126,Celebrities,easy,Aubrey Graham ist besser bekannt als,Drake,Travis Scott,Lil Wayne,2 Chainz,2022-09-03 11:44:09.0,2022-09-03 11:44:09.0
127,Entertainment: Music,medium,Welches ist das letzte Lied auf dem ersten Panic! At the Disco Album?,"Baue Gott, dann reden wir","Nägel zum Frühstück, Reißzwecken als Snacks","Ich schreibe Sünden, keine Tragödien","Lügen ist der größte Spaß, den ein Mädchen haben kann, ohne sich auszuziehen",2022-09-03 11:44:09.0,2022-09-03 11:44:09.0
128,Science: Computers,medium,.rs ist die Top-Level-Domain für welches Land?,Serbien,Rumänien,Russland,Ruanda,2022-09-03 11:44:09.0,2022-09-03 11:44:09.0
129,Entertainment: Video Games,easy,"Wie viele zeitgesteuerte Sprengladungen braucht man in Rust, um eine Leiterluke zu zerstören?",1,3,2,5,2022-09-03 11:44:09.0,2022-09-03 11:44:09.0
130,Entertainment: Video Games,medium,"Welches Level musst du haben, um eine Servicemedaille in CS:GO zu bekommen?",40,50,30,20,2022-09-03 11:44:09.0,2022-09-03 11:44:09.0
131,Entertainment: Comics,medium,Wie nennt man das Marvel Cinematic Universe?,Erde-199999,Erde-616,Erde-10005,Erde-2008,2022-09-03 11:44:09.0,2022-09-03 11:44:09.0
132,Mythology,medium,Wer hat laut dem ägyptischen Osiris-Mythos Osiris ermordet?,Set,Horus,Ra,Anhur,2022-09-03 11:44:10.0,2022-09-03 11:44:10.0
133,Sports,easy,"Der kanadische Sportmoderator ist bekannt für seine Rolle bei ""Hockey Night in Canada"", einer Kommentarsendung bei Eishockeyspielen.",Don Cherry,Don McKellar,Don Taylor,Donald Sutherland,2022-09-03 11:44:10.0,2022-09-03 11:44:10.0
134,History,easy,Welches der folgenden Länder war während des Zweiten Weltkriegs keine Achsenmacht?,Sowjetunion,Italien,Deutschland,Japan,2022-09-03 11:44:10.0,2022-09-03 11:44:10.0
135,History,hard,Wie lange dauerte der Warschauer Aufstand während des Zweiten Weltkriegs?,63 Tage,20 Tage,55 Tage,224 Tage,2022-09-03 11:44:10.0,2022-09-03 11:44:10.0
136,Entertainment: Japanese Anime & Manga,hard,"Für was sind die Mitglieder von Killuas Familie in ""Hunter x Hunter"" bekannt?",Meuchelmörder,Banditen,Jäger,Ninjas,2022-09-03 11:44:10.0,2022-09-03 11:44:10.0
137,Entertainment: Video Games,hard,"In ""Starbound"" ist die Beschreibung des ""Erchius-Geistes"" laut den Asset-Dateien die gleiche wie bei welchen anderen Assets?",Spookit,Petricub,Trictus,Pyromantle,2022-09-03 11:44:10.0,2022-09-03 11:44:10.0
138,Entertainment: Cartoon & Animations,hard,"Aus welcher Dimension kommen Rick und Morty in ""Rick und Morty""?",C-137,J1977,C-136,C500-a,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
139,Politics,medium,Wie lautet der vollständige Name des ehemaligen US-Präsidenten Bill Clinton?,William Jefferson Clinton,William Roosevelt Clinton,William Truman Clinton,William Lincoln Clinton,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
140,Politics,easy,Welches Instrument hat der ehemalige US-Präsident Bill Clinton berühmt gemacht?,Saxophon,Baritonhorn,Klavier,Violine,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
141,Entertainment: Music,medium,Welcher der folgenden Gitarristen hat als Mitglied der Red Hot Chili Peppers ein Album aufgenommen?,Dave Navarro,Tom Morello,Billy Corgan,Ed O'Brien,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
142,General Knowledge,easy,Welcher der folgenden Präsidenten befindet sich nicht auf dem Mount Rushmore?,John F. Kennedy,Theodore Roosevelt,Abraham Lincoln,Thomas Jefferson,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
143,Science & Nature,easy,Welches Tier nimmt an Schrödingers berühmtestem Gedankenexperiment teil?,Katze,Hund,Fledermaus,Schmetterling,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
144,Entertainment: Music,hard,"Wie hieß die Rockband, die Nobuo Uematsu gründete und Songs aus verschiedenen Final Fantasy-Spielen spielte?",Die Schwarzmagier,Die letzten Fantasien,Die Espers,Die Felsenbeschwörer,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
145,Entertainment: Music,medium,Wer ist der Leadsänger der Smashing Pumpkins?,Billy Corgan,Brett Scallions,Eddie Vedder,Chino Moreno,2022-09-03 11:44:11.0,2022-09-03 11:44:11.0
146,Entertainment: Music,hard,Wie lautet der offizielle Name von Prince' Begleitband?,Die Revolution,Die Paupers,Die Wailers,Die Herzensbrecher,2022-09-03 11:44:12.0,2022-09-03 11:44:12.0
147,Entertainment: Video Games,medium,"Welche Waffe, die aus dem Spiel ""Half Life 2"" herausgeschnitten wurde, sollte das Brecheisen ersetzen?",Eispickel,Feueraxt,Schraubenschlüssel,Jagdmesser,2022-09-03 11:44:12.0,2022-09-03 11:44:12.0
148,General Knowledge,hard,"Das Wort ""Aprosexia"" bedeutet was von dem Folgenden?","Die Unfähigkeit, sich auf etwas zu konzentrieren","Die Unfähigkeit, Entscheidungen zu treffen","Fieberhaftes Verlangen, sich die Kleider vom Leib zu reißen","Die Unfähigkeit, aufzustehen",2022-09-03 11:44:12.0,2022-09-03 11:44:12.0
149,Entertainment: Video Games,easy,Welche Art von US-Militär beginnt in dem Videospiel Half-Life mit der Räumung der Black Mesa Research Facility?,Die HECU,Navy Seals,Der Mähdrescher,Die Marines,2022-09-03 11:44:12.0,2022-09-03 11:44:12.0
150,Entertainment: Japanese Anime & Manga,medium,Welche Hauptfigur hat in der Serie JoJo's Bizarre Adventure die meisten wiederkehrenden Auftritte?,Jotaro Kujo,Giorno Giovanna,Joseph Joestar,Josuke Higashikata,2022-09-03 11:44:12.0,2022-09-03 11:44:12.0
151,Entertainment: Video Games,medium,"Während der Ereignisse von Half-Life: Opposing Force, wie alt ist Adrian Shephard, der Protagonist?",22,23,21,24,2022-09-03 11:44:12.0,2022-09-03 11:44:12.0
152,History,hard,"Wie heißt die Boeing B-29, die die Atombombe ""Little Boy"" auf Hiroshima abwarf?",Enola Gay,Notwendiges Übel,Der große Artist,Full House,2022-09-03 11:44:12.0,2022-09-03 11:44:12.0
153,Entertainment: Film,easy,"Welche der folgenden Personen gehörte nicht zu ""Die glorreichen Sieben""?",Clint Eastwood,Steve McQueen,Charles Bronson,Robert Vaughn,2022-09-03 11:44:13.0,2022-09-03 11:44:13.0
154,Sports,easy,Wie viele Fußballspieler/innen sollten gleichzeitig auf dem Spielfeld sein?,22,20,24,26,2022-09-03 11:44:13.0,2022-09-03 11:44:13.0
155,Science: Mathematics,hard,Was ist die Ableitung der Beschleunigung nach der Zeit?,Ruck,Shift,Stoßstange,Dia,2022-09-03 11:44:13.0,2022-09-03 11:44:13.0
156,Mythology,medium,Wer war der römische Gott des Feuers?,Vulkan,Apollo,Jupiter,Quecksilber,2022-09-03 11:44:13.0,2022-09-03 11:44:13.0
157,Entertainment: Film,easy,"Dieser Film enthält das Zitat: ""Houston, wir haben ein Problem"".",Apollo 13,The Right Stuff,Steinbock Eins,Gestrandet,2022-09-03 11:44:13.0,2022-09-03 11:44:13.0
158,Entertainment: Television,easy,Wie lautete der zweite Vorname von Captain James T. Kirk in der ursprünglichen Star Trek Fernsehserie?,Tiberius,Trevor,Travis,Tyrone,2022-09-03 11:44:13.0,2022-09-03 11:44:13.0
159,Science & Nature,medium,Das Schienbein (Tibia) befindet sich in welchem Teil des Körpers?,Bein,Arm,Hand,Kopf,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
160,Politics,hard,"Welcher indianische Stamm/welche indianische Nation benötigt mindestens ein halbes Blutsquantum (entspricht einem Elternteil), um Mitglied werden zu können?",Yomba-Schoschonen-Stamm,Standing Rock Sioux Tribe,Kiowa-Stamm von Oklahoma,Pawnee Nation von Oklahoma,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
161,Geography,hard,"Im Jahr 2012 hatte der deutschsprachige Kleinstaat ""Liechtenstein"" in Mitteleuropa wie viele Einwohner/innen?","36,600","2,400","90,000","323,400",2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
162,Entertainment: Video Games,easy,"In welchem Jahr wurde das Spiel ""Overwatch"" enthüllt?",2014,2015,2011,2008,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
163,Entertainment: Board Games,medium,Welchen besonderen Gegenstand haben die Macher von Cards Against Humanity für ihr Black Friday-Paket geliefert?,Bullenkot,Eine Kartenerweiterung,Ein rassistisches Spielzeug,Katzenurin,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
164,History,hard,Welcher dieser Herrscher gehörte nicht zur Dynastie der Habsburger?,Philipp V.,Karl V.,Philipp II.,Franz Josef,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
165,History,easy,Wann wurde Google gegründet?,4. September 1998,9. Oktober 1997,"Dezember 12, 1989",7. Februar 2000,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
166,Entertainment: Film,medium,"Wer spielte Sgt. Gordon Elias in ""Platoon"" (1986)?",Willem Dafoe,Charlie Sheen,Matt Damon,Johnny Depp,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
167,Entertainment: Video Games,easy,"Welches Sonic the Hedgehog-Spiel sollte ursprünglich zusammen mit Sonic 3 veröffentlicht werden, wurde aber aus Zeitgründen um die Hälfte gekürzt?",Sonic & Knuckles,Sonic 2,Sonic CD,Sonic 3D Blast,2022-09-03 11:44:14.0,2022-09-03 11:44:14.0
168,Entertainment: Music,medium,Wie heißt die Gitarre von Brian May?,Rot Spezial,Blau Spezial,Grünes Spezial,Gelb Spezial,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
169,Entertainment: Music,easy,Welches Nirvana-Album hatte ein nacktes Baby auf dem Cover?,Nevermind,Bleiche,In Utero,Schädlingsbekämpfungsmittel,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
170,Entertainment: Music,hard,"Wer hat den Song ""You Know You Like It"" geschrieben?",AlunaGeorge,DJ Snake,Steve Aoki,Major Lazer,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
171,Entertainment: Video Games,medium,"In welcher deutschen Stadt findet die Karte ""Clubhaus"" in ""Tom Clancy's Rainbow Six Siege"" statt?",Hannover,Berlin,Hamburg,München,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
172,Entertainment: Video Games,medium,Wer ist die Hauptfigur in den meisten Spielen der YS-Serie?,Adol Christin,Der Charakter hat keinen Namen,Estelle Bright,Roger Wilco,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
173,Entertainment: Video Games,medium,"Welches war das erste Call of Duty-Spiel, das den Zombies-Spielmodus enthielt?",Call of Duty: Welt im Krieg,Call of Duty: Black Ops,Call of Duty: Modern Warfare 2,Call of Duty: Black Ops III,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
174,Science: Gadgets,hard,Wer hat den ersten Laser gebaut?,Theodore Harold Maiman,Nikola Tesla,Jack Kilby,Edith Clarke,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
175,History,medium,In welchem Jahr fand die Schlacht von Gallipoli statt?,1915 - 1916,1914 - 1918,1914 - 1915,1915 - 1918,2022-09-03 11:44:15.0,2022-09-03 11:44:15.0
176,General Knowledge,medium,"Was ist das portugiesische Wort für ""Brasilien""?",Brasilien,Brasilien,Brasilia,Brasíl,2022-09-03 11:44:16.0,2022-09-03 11:44:16.0
177,Entertainment: Music,medium,"Wer ist der Sänger und Frontmann der Rockband ""Guns N' Roses""?",Axl Rose,Kurt Cobain,Slash,Bono,2022-09-03 11:44:16.0,2022-09-03 11:44:16.0
178,Entertainment: Video Games,medium,"Wer hat 2016 das Bauernhof-Rollenspiel ""Stardew Valley"" entwickelt?",Eric Barone,Daisuke Amaya,Jasper Byrne,Lucas Pope,2022-09-03 11:44:16.0,2022-09-03 11:44:16.0
179,Entertainment: Japanese Anime & Manga,medium,Wer ist in Haikyuu!! kein Mitglied des Karasuno VBC?,Shigeru Yahaba,Tadashi Yamaguchi,Hisashi Kinoshita,Kazuhito Narita,2022-09-03 11:44:16.0,2022-09-03 11:44:16.0
180,Entertainment: Film,easy,Was war der erste abendfüllende computeranimierte Film?,Toy Story,Tron,König der Löwen,101 Dalmatiner,2022-09-03 11:44:16.0,2022-09-03 11:44:16.0
181,Entertainment: Board Games,hard,"Der Flavortext welcher Magic: The Gathering-Karte lautet einfach ""Ribbit""?",Zum Frosch werden,Sporenfrosch,Aufgedunsene Kröte,Frogmite,2022-09-03 11:44:17.0,2022-09-03 11:44:17.0
182,General Knowledge,hard,Chartreuse ist eine Farbe zwischen Gelb und was?,Grün,Rot,Schwarz,Lila,2022-09-03 11:44:17.0,2022-09-03 11:44:17.0
183,Entertainment: Video Games,medium,"Welche Waffe hat in ""PAYDAY 2"" den höchsten Grundwaffenschaden pro Schuss?",HRL-7,Schwere Armbrust,Thanatos .50 cal,Besenstiel-Pistole,2022-09-03 11:44:17.0,2022-09-03 11:44:17.0
184,General Knowledge,easy,Welche Nüsse werden für die Herstellung von Marzipan verwendet?,Mandeln,Erdnüsse,Walnüsse,Pistazien,2022-09-03 11:44:17.0,2022-09-03 11:44:17.0
185,General Knowledge,easy,Wovor hat man bei Cynophobie Angst?,Hunde,Vögel,Fliegen,Keime,2022-09-03 11:44:17.0,2022-09-03 11:44:17.0
186,Art,easy,Welches Van Gogh-Gemälde zeigt die Aussicht aus seinem Asyl in Saint-Rémy-de-Provence in Südfrankreich?,Die sternenklare Nacht,Weizenfelder mit Krähen,Der Sämann mit untergehender Sonne,Die Kirche in Auvers,2022-09-03 11:44:17.0,2022-09-03 11:44:17.0
187,Entertainment: Board Games,easy,"In Brettspielen wird eine zusätzliche oder geänderte Regel, die für eine bestimmte Gruppe oder einen bestimmten Ort gilt, informell als ""Was""-Regel bezeichnet?",Haus,Benutzerdefiniert,Extra,ändern,2022-09-03 11:44:17.0,2022-09-03 11:44:17.0
188,History,easy,"Wie nannte man die alten Handelswege, die den Osten und Westen Eurasiens miteinander verbanden?",Seidenstraße,Gewürzstraße,Lehmstraße,Salzstraße,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
189,Entertainment: Music,medium,Wer ist 1981 wie ein Ägypter gelaufen?,Die Armreifen,R.E.M.,Der Ozean blau,Die Connells,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
190,Entertainment: Music,medium,"Rick Astleys Hit ""Never Gonna Give You Up"" wurde in welchem Jahr veröffentlicht?",1987,1985,1986,1988,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
191,Science & Nature,hard,Wie viele Protonen sind in einem Sauerstoffatom?,Acht,Vier,Zwei,Sechs,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
192,Sports,easy,In welchem Jahr gewann Jenson Button seine erste Formel-1-Fahrerweltmeisterschaft überhaupt?,2009,2010,2007,2006,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
193,Geography,medium,Welches ist der längste Fluss in Europa?,Wolga,Donau,Rhein,Themse,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
194,Entertainment: Video Games,medium,"Welches Spiel wurde bei den The Game Awards 2015 mit dem Preis ""Games for Impact"" ausgezeichnet?",Life is Strange,Ori und der blinde Wald,Rocket League,Metal Gear Solid V: The Phantom Pain,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
195,Geography,medium,Welches dieser Länder ist kein Mitgliedsstaat der Vereinten Nationen?,Niue,Tuvalu,Südsudan,Montenegro,2022-09-03 11:44:18.0,2022-09-03 11:44:18.0
196,Geography,medium,Welches Land beansprucht das Eigentum an dem umstrittenen Staat Kosovo?,Serbien,Kroatien,Albanien,Mazedonien,2022-09-03 11:44:19.0,2022-09-03 11:44:19.0
197,Entertainment: Video Games,easy,"Welche Ultimate hat Makoto Naegi, der Protagonist von Danganronpa: Trigger Happy Havoc?",Der ultimative Glücksschüler,Ultimativer Unglücksrabe,Ultimativer Detektiv,Ultimativer Läufer,2022-09-03 11:44:19.0,2022-09-03 11:44:19.0
198,Sports,medium,Welcher NBA-Spieler hat im Laufe seiner Karriere die meisten Spiele absolviert?,Robert Parish,Kareem Abdul-Jabbar,Kevin Garnett,Kobe Bryant,2022-09-03 11:44:19.0,2022-09-03 11:44:19.0
199,Entertainment: Music,medium,"Wer war der Gitarrist der Band ""The Doors""?",Robby Krieger,Eric Clapton,John Densmore,Jimi Hendrix,2022-09-03 11:44:19.0,2022-09-03 11:44:19.0
200,Entertainment: Comics,medium,"Wer ist die zweite Person, die in der Graphic Novel Watchmen in die Rolle von Night Owl schlüpft?",Daniel Dreiberg,Nelson Gardner,Hollis Mason,Adrian Veidt,2022-09-03 11:44:19.0,2022-09-03 11:44:19.0
201,Entertainment: Board Games,medium,"In dem Brettspiel Die Siedler von Catan führt ein Würfelwurf mit welcher Zahl dazu, dass der Räuber angreift?",7,3,10,1,2022-09-03 11:44:19.0,2022-09-03 11:44:19.0
202,Entertainment: Video Games,easy,Wie viele Spiele der Crash Bandicoot-Reihe wurden auf der ursprünglichen Playstation veröffentlicht?,5,4,3,6,2022-09-03 11:44:20.0,2022-09-03 11:44:20.0
203,Science & Nature,easy,"Welches ist das größte Tier, das derzeit auf der Erde lebt?",Blauwal,Orca,Kolossaler Tintenfisch,Giraffe,2022-09-03 11:44:20.0,2022-09-03 11:44:20.0
204,Entertainment: Video Games,medium,"Wer war der erste Jedi, den Starkiller in Star Wars: The Force Unleashed töten musste?",Rahm Kota,Ahsoka Tano,Kazdan Paratus,Kento Marek,2022-09-03 11:44:20.0,2022-09-03 11:44:20.0
205,Geography,hard,Welches ist der größte Süßwassersee nach Volumen?,Baikalsee,Oberer See,Huronsee,Michigansee,2022-09-03 11:44:21.0,2022-09-03 11:44:21.0
206,Entertainment: Video Games,easy,Wer ist die Hauptfigur des Spiels Half-Life: Opposing Force?,Adrian Shephard,Gordon Freeman,Alyx Vance,Barney Calhoun,2022-09-03 11:44:21.0,2022-09-03 11:44:21.0
207,Entertainment: Music,easy,Wer ist der Leadsänger der Band Coldplay?,Chris Martin,Chris Isaak,Chris Wallace,Chris Connelly,2022-09-03 11:44:21.0,2022-09-03 11:44:21.0
208,Celebrities,medium,Wie hieß die Schauspielerin Frances Ethel Gumm wirklich?,Judy Garland,Doris Day,Julie Andrews,Marilyn Monroe,2022-09-03 11:44:21.0,2022-09-03 11:44:21.0
209,Science & Nature,medium,Welches Element hat die Ordnungszahl 7?,Stickstoff,Sauerstoff,Wasserstoff,Neon,2022-09-03 11:44:21.0,2022-09-03 11:44:21.0
210,Science & Nature,hard,"Wenn du die Samen von Quercus robur pflanzen würdest, was würde wachsen?",Bäume,Blumen,Vegtables,Körner,2022-09-03 11:44:21.0,2022-09-03 11:44:21.0
211,Science: Computers,medium,Was war der erste kommerziell erhältliche Computerprozessor?,Intel 4004,Intel 486SX,TMS 1000,AMD AM386,2022-09-03 11:44:21.0,2022-09-03 11:44:21.0
212,Entertainment: Video Games,medium,"Wie heißt das ortsbasierte Augmented-Reality-Spiel, das von Niantic vor Pokémon GO entwickelt wurde?",Ingress,Aggression,Regress,Abschweifen,2022-09-03 11:44:22.0,2022-09-03 11:44:22.0
213,Entertainment: Film,hard,"Wie hieß der Planet in ""Aliens""?",LV-426,Weyland Yutani Corporation Basis,FR-838,DI-621,2022-09-03 11:44:22.0,2022-09-03 11:44:22.0
214,Entertainment: Video Games,hard,Wann wurde Steam zum ersten Mal veröffentlicht?,2003,2004,2011,2007,2022-09-03 11:44:22.0,2022-09-03 11:44:22.0
215,Entertainment: Music,medium,Das EDM-Plattenlabel Monstercat hat seinen Sitz in welchem Land?,Kanada,Vereinigte Staaten,Australien,Vereinigtes Königreich,2022-09-03 11:44:22.0,2022-09-03 11:44:22.0
216,Entertainment: Cartoon & Animations,easy,Wer spricht die Stimme von Ruby in der Zeichentrickserie RWBY?,Lindsay Jones,Tara Stark,Jessica Nigri,Hayden Panettiere,2022-09-03 11:44:22.0,2022-09-03 11:44:22.0
217,Entertainment: Music,easy,Wer ist der Leadsänger der britischen Pop-Rock-Band Coldplay?,Chris Martin,Jonny Buckland,Guy Berryman,Will Champion,2022-09-03 11:44:22.0,2022-09-03 11:44:22.0
218,Entertainment: Music,easy,"Das ""K"" in ""K-Pop"" steht für welches Wort?",Koreanisch,Kenia,Kasachstan,Kuwait,2022-09-03 11:44:22.0,2022-09-03 11:44:22.0
219,Entertainment: Video Games,easy,Wann wurde Minecraft zum ersten Mal der Öffentlichkeit zugänglich gemacht?,17. Mai 2009,17. September 2009,18. November 2011,7. Oktober 2011,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
220,Science & Nature,medium,Nach welcher dänischen Stadt ist das 72. Element im Periodensystem benannt?,Kopenhagen,Odense,Herning,Skagen,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
221,Entertainment: Video Games,medium,Welches dieser Spiele gehört NICHT zur Worms-Reihe?,Große Störung,Crazy Golf,Clan-Kriege,Ultimatives Chaos,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
222,Entertainment: Television,easy,"Wer war in der Serie ""Rick and Morty"" in der Folge ""Total Rickall"" ein Parasit?",Pencilvester,Beth Smith,Sommerschmied,Herr Popo Arschloch,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
223,Entertainment: Japanese Anime & Manga,easy,Wer ist eine der Hauptfiguren im Anime Noragami?,Yukine,Karuha,Mineha,Mayu,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
224,Entertainment: Video Games,medium,In welchem Jahr kam die erste Version von Blockland heraus?,2004,2007,2008,2006,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
225,Science: Computers,hard,Wer ist der ursprüngliche Autor der Echtzeit-Physik-Engine namens PhysX?,NovodeX,Ageia,Nvidia,AMD,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
226,Entertainment: Video Games,medium,Was ist kein Standard-Spielmodus in Counter-Strike (2000)?,Wettrüsten,Geiselrettung,Bombenentschärfung,Attentat,2022-09-03 11:44:23.0,2022-09-03 11:44:23.0
227,Entertainment: Video Games,medium,Welcher dieser Gegenstände wird in Terraria NICHT auf einem Mythril-Amboss hergestellt?,Ankh Charme,Venom Stab,Himmelsfraktur,Orichalcum Werkzeuge,2022-09-03 11:44:24.0,2022-09-03 11:44:24.0
